trade_date,idx,open,high,low,close,preclose,change,pctChg,volume,amount,turn,turn_f,pe,pe_ttm,pb,total_share,float_share,free_share,total_mv,float_mv
20230707.0,01000905,5973.9756,5994.2828,5936.2272,5961.6057,5988.5525,-26.9468,-0.45,9411834600.0,121687700019.0,0.82,1.56,21.74,22.95,1.81,1295255258576.0,1149942144125.0,604486149254.0,12745259496413.0,11013374403185.0
20230707.0,02399001,10939.2851,10949.9754,10852.9642,10888.5548,10968.3697,-79.8149,-0.7277,38265007900.0,486094877400.0,0.93,1.61,23.23,23.1,2.48,1279912155356.0,1104665684037.0,640880807300.0,21958038863092.0,18305721274701.0
20230707.0,02399005,7135.1724,7143.6762,7056.3223,7101.2911,7156.7039,-55.4128,-0.7743,2395624900.0,51178627200.0,0.85,1.59,21.14,20.7,3.03,322145486046.0,280564602936.0,150671180291.0,6615737689076.0,5502820347527.0
20230707.0,02399006,2185.7252,2186.0365,2169.2084,2169.2084,2192.1867,-22.9783,-1.0482,11635878300.0,211053835800.0,1.04,1.46,33.54,31.88,4.45,138977238416.0,109662024680.0,78314297304.0,5547966581215.0,4234063558028.0
20230707.0,02399673,2098.0093,2098.7208,2078.6816,2078.6816,2104.3719,-25.6903,-1.2208,782970800.0,34927536800.0,,,,,,,,,,
20230710.0,01000001,3208.7349,3216.5348,3192.6579,3203.6958,3196.6092,7.0866,0.2217,23656036700.0,311462495600.0,0.52,1.26,13.09,12.96,1.32,5592833235077.0,4347913788943.0,1785327123237.0,56514011642177.0,43061891201610.0
20230710.0,01000020,1307.6595,1313.6257,1303.3217,1307.8004,1305.4629,2.3375,0.1791,3628489700.0,67043134075.0,,,,,,,,,,
20230710.0,01000688,992.7442,1001.0328,990.2509,993.731,991.8494,1.8816,0.1897,1414901600.0,54344824343.0,,,,,,,,,,
20230710.0,01000852,6539.0792,6556.154,6501.7461,6526.8519,6521.4265,5.4254,0.0832,12045093600.0,158540731785.0,,,,,,,,,,
20230710.0,01000905,5980.6083,6003.4018,5958.7306,5984.2814,5961.6057,22.6757,0.3804,8516856400.0,113940191970.0,0.74,1.41,21.83,23.05,1.82,1295257630831.0,1151614307960.0,604520165635.0,12798743369390.0,11064853614603.0
20230710.0,02399001,10926.3569,10995.7989,10901.8366,10942.8323,10888.5548,54.2775,0.4985,34134767900.0,449784877200.0,0.87,1.5,23.35,23.21,2.5,1279900848296.0,1104802636553.0,641077402770.0,22067935914231.0,18402774195072.0
20230710.0,02399005,7130.8327,7174.1806,7114.8275,7146.2144,7101.2911,44.9233,0.6326,2336152600.0,52198296600.0,0.83,1.55,21.26,20.83,3.05,322144991986.0,280566359935.0,150672603765.0,6655923988678.0,5539303487413.0
20230710.0,02399006,2174.3319,2213.7611,2174.3319,2198.8648,2169.2084,29.6564,1.3672,10855577100.0,198345672900.0,1.18,1.64,33.99,32.31,4.51,138992425416.0,109824134565.0,78486299808.0,5622485451420.0,4298238567894.0
20230710.0,02399673,2084.3063,2128.1705,2084.3063,2112.6606,2078.6816,33.979,1.6346,882529800.0,40501989800.0,,,,,,,,,,
20230711.0,01000001,3211.1222,3221.6804,3200.3845,3221.3666,3203.6958,17.6708,0.5516,22760046700.0,309950254700.0,0.5,1.21,13.17,13.04,1.33,5593295168323.0,4348492741498.0,1785778350512.0,56827847506120.0,43303463411904.0
20230711.0,01000020,1309.9853,1322.9677,1306.8178,1322.7995,1307.8004,14.9991,1.1469,3708575400.0,71294102407.0,,,,,,,,,,
20230711.0,01000688,996.5586,1003.221,994.2616,1001.414,993.731,7.683,0.7731,1514593900.0,61331463358.0,,,,,,,,,,
20230711.0,01000852,6531.6276,6579.3695,6514.9906,6579.3695,6526.8519,52.5176,0.8046,11960364400.0,163273435605.0,,,,,,,,,,
20230711.0,01000905,5991.0207,6029.2318,5972.1378,6029.2318,5984.2814,44.9504,0.7511,8453189700.0,117919697046.0,0.73,1.4,21.97,23.2,1.83,1295294826319.0,1151935342873.0,605200527753.0,12882727141435.0,11141203943865.0
20230711.0,02399001,10953.8837,11030.1891,10933.2325,11028.683,10942.8323,85.8507,0.7845,34793939900.0,463515203000.0,0.82,1.42,23.52,23.38,2.51,1279938043784.0,1104839915791.0,641469516629.0,22229592239324.0,18536313732845.0
20230711.0,02399005,7150.0214,7213.7651,7139.3826,7208.2506,7146.2144,62.0362,0.8681,2176895700.0,53335523100.0,0.78,1.44,21.46,21.01,3.08,322144991986.0,280566359935.0,150672603765.0,6715649400715.0,5585470441571.0
20230711.0,02399006,2202.9343,2217.657,2194.1659,2216.7788,2198.8648,17.914,0.8147,10886495900.0,196431254500.0,0.92,1.29,34.26,32.57,4.55,138992425416.0,109824134565.0,78486799808.0,5667308514429.0,4331271173312.0
20230711.0,02399673,2117.6377,2132.5645,2107.0711,2131.7091,2112.6606,19.0485,0.9016,732774800.0,33935897300.0,,,,,,,,,,
20230712.0,01000001,3220.3758,3224.3312,3193.4366,3196.1337,3221.3666,-25.2329,-0.7833,27142338600.0,365433182300.0,0.6,1.45,13.06,12.93,1.32,5594154678708.0,4351078447205.0,1787943483200.0,56378515684571.0,43001764974709.0
20230712.0,01000020,1323.1275,1323.1865,1304.5421,1305.7679,1322.7995,-17.0316,-1.2875,4255789500.0,81413686175.0,,,,,,,,,,
20230712.0,01000688,999.2363,1000.0103,984.0349,984.9811,1001.414,-16.4329,-1.641,1663119700.0,67191093861.0,,,,,,,,,,
20230712.0,01000852,6576.9418,6576.9621,6476.8466,6482.9867,6579.3695,-96.3828,-1.4649,14020447100.0,187051032495.0,,,,,,,,,,
20230712.0,01000905,6030.6447,6033.5832,5960.431,5962.7938,6029.2318,-66.438,-1.1019,9669224100.0,134419386323.00002,0.84,1.6,21.73,22.95,1.81,1295799238243.0,1152387745832.0,605347684714.0,12741359789464.0,11022101300479.0
20230712.0,02399001,11020.3614,11029.2878,10905.8472,10919.2586,11028.683,-109.4244,-0.9922,41472812100.0,546420224900.0,1.04,1.79,23.3,23.17,2.49,1280441557514.0,1105264007295.0,641727230025.0,22027039211204.0,18366562087235.0
20230712.0,02399005,7203.5984,7207.7447,7133.2342,7145.4763,7208.2506,-62.7743,-0.8709,2855807200.0,57442017200.0,1.02,1.9,21.28,20.81,3.06,322144991986.0,280566359935.0,150692001165.0,6659701140037.0,5540313141480.0
20230712.0,02399006,2216.0298,2217.7505,2194.6138,2196.8515,2216.7788,-19.9273,-0.8989,13145050900.0,236519609000.0,1.15,1.61,33.98,32.3,4.51,139495878085.0,110248165008.0,78730816066.0,5620405440791.0,4293776282749.0
20230712.0,02399673,2130.4586,2133.2229,2110.922,2113.3357,2131.7091,-18.3734,-0.8619,897950200.0,40250554400.0,,,,,,,,,,
20230713.0,01000001,3202.6992,3238.4675,3202.6992,3236.48,3196.1337,40.3463,1.2623,27662050800.0,373242517800.0,0.61,1.47,13.23,13.1,1.34,5594397716323.0,4353749342609.0,1790709278904.0,57130737821771.0,43584382098727.0
20230713.0,01000020,1309.8422,1319.8073,1309.8422,1319.3152,1305.7679,13.5473,1.0375,4218727200.0,82306785794.0,,,,,,,,,,
20230713.0,01000688,988.6965,997.7016,988.5887,995.9726,984.9811,10.9915,1.1159,1589627500.0,64678820343.0,,,,,,,,,,
20230713.0,01000852,6497.8093,6553.5988,6497.7583,6548.3129,6482.9867,65.3262,1.0077,13511775700.0,180915189196.0,,,,,,,,,,
20230713.0,01000905,5986.2518,6049.0626,5986.2518,6044.0583,5962.7938,81.2645,1.3629,9965639800.0,138941870295.0,0.86,1.65,22.01,23.24,1.83,1295801427458.0,1152475083672.0,605500274115.0,12901480645943.0,11168783333636.0
20230713.0,02399001,10963.2347,11103.0822,10963.2347,11095.4366,10919.2586,176.178,1.6135,39560004800.0,547542679700.00006,1.06,1.82,23.67,23.53,2.53,1280442146034.0,1105422656030.0,641759062671.0,22368022422453.0,18665019592338.0
20230713.0,02399005,7163.5002,7258.8807,7163.5002,7252.0143,7145.4763,106.538,1.491,3055201300.0,62052044400.0,1.09,2.03,21.57,21.1,3.11,322144991986.0,280566359935.0,150597009733.0,6753011839336.0,5622852009457.0
20230713.0,02399006,2208.2238,2238.6743,2208.2238,2237.515,2196.8515,40.6635,1.851,13082841400.0,246550550300.0,1.47,2.06,34.6,32.9,4.59,139495878085.0,110400671406.0,78850816066.0,5724033914107.0,4376651342653.0
20230713.0,02399673,2125.9258,2157.1103,2125.9258,2156.3503,2113.3357,43.0146,2.0354,1257039500.0,53319530900.0,,,,,,,,,,
20230714.0,01000001,3240.9695,3248.3849,3233.9985,3237.7012,3236.48,1.2212,0.0377,27332749400.0,368337829100.0,0.6,1.45,13.23,13.09,1.34,5594831879754.0,4354164346564.0,1790836720310.0,57096416087875.0,43612042456707.0
20230714.0,01000020,1320.8345,1322.0466,1313.5179,1314.5684,1319.3152,-4.7468,-0.3598,4043432400.0,80781119478.0,,,,,,,,,,
20230714.0,01000688,999.7892,1002.8154,990.6153,991.5585,995.9726,-4.4141,-0.4432,1680428200.0,68045978926.0,,,,,,,,,,
20230714.0,01000852,6554.5347,6571.1441,6538.646,6544.4593,6548.3129,-3.8536,-0.0588,13563197100.0,188566810413.0,,,,,,,,,,
20230714.0,01000905,6052.9495,6055.5275,6026.3263,6030.5188,6044.0583,-13.5395,-0.224,9496319700.0,137880575952.0,0.82,1.57,21.95,23.18,1.83,1295801428739.0,1152485118165.0,605523767462.0,12867156335729.0,11142573597209.0
20230714.0,02399001,11108.9249,11120.1893,11069.3183,11080.3233,11095.4366,-15.1133,-0.1362,40116195800.0,554228056000.0,1.07,1.84,23.62,23.48,2.53,1280445002819.0,1105434540854.0,641768260726.0,22328262543210.0,18638882360404.0
20230714.0,02399005,7256.5882,7263.1424,7212.6048,7221.2928,7252.0143,-30.7215,-0.4236,2864090400.0,62368061100.0,1.02,1.9,21.48,21.0,3.09,322147847490.0,280569215439.0,150597009733.0,6722509281276.0,5602064398700.0
20230714.0,02399006,2237.2448,2239.4249,2221.785,2224.0964,2237.515,-13.4186,-0.5997,13522733300.0,254754071600.0,1.21,1.69,34.4,32.7,4.57,139495879366.0,110409664407.0,78859777101.0,5690104838138.0,4352107977521.0
20230714.0,02399673,2156.476,2157.5483,2137.7769,2141.3353,2156.3503,-15.015,-0.6963,918575800.0,45156294900.0,,,,,,,,,,
20230717.0,01000001,3219.0162,3219.0162,3195.8862,3209.6298,3237.7012,-28.0714,-0.867,25020837600.0,322074497100.0,0.55,1.34,13.12,12.99,1.34,5611091198338.0,4365558616031.0,1796125707934.0,56623430365744.0,43285503973450.0
20230717.0,01000020,1310.0215,1310.0215,1300.7612,1307.4711,1314.5684,-7.0973,-0.5399,3672660100.0,69766208316.0,,,,,,,,,,
20230717.0,01000688,988.8807,988.8807,982.0462,984.8212,991.5585,-6.7373,-0.6795,1404603000.0,56196970381.0,,,,,,,,,,
20230717.0,01000852,6524.6054,6525.187,6481.286,6516.56,6544.4593,-27.8993,-0.4263,12640877300.0,169117052479.0,,,,,,,,,,
20230717.0,01000905,6012.7648,6018.0694,5985.4382,6012.6895,6030.5188,-17.8293,-0.2957,8842021200.0,124991560881.0,0.77,1.46,21.88,23.13,1.82,1295943252649.0,1152847633796.0,605616631482.0,12829047807584.0,11120803037717.0
20230717.0,02399001,11039.1263,11039.1263,10963.4748,11010.3578,11080.3233,-69.9655,-0.6314,36326089100.0,480497000100.0,0.86,1.48,23.48,23.33,2.51,1280456313508.0,1105479180857.0,641839014116.0,22189107626440.0,18519104586333.0
20230717.0,02399005,7207.611,7207.611,7136.8259,7161.5651,7221.2928,-59.7277,-0.8271,2268512900.0,51108056200.0,0.81,1.51,21.32,20.85,3.07,322147847490.0,280580390954.0,150607232027.0,6673420234493.0,5557297090283.0
20230717.0,02399006,2212.7629,2214.4247,2198.2662,2207.4445,2224.0964,-16.6519,-0.7487,11960954500.0,218516833500.0,0.98,1.37,34.13,32.45,4.53,139495835315.0,110459350756.0,78919296438.0,5646363313868.0,4321053071964.0
20230717.0,02399673,2128.2921,2130.2261,2112.4042,2121.5623,2141.3353,-19.773,-0.9234,722540000.0,34392936000.0,,,,,,,,,,
20230718.0,01000001,3206.786,3210.2482,3190.0049,3197.8201,3209.6298,-11.8097,-0.3679,23503025900.0,307331649300.0,0.52,1.26,13.07,12.94,1.33,5612396254990.0,4366857926318.0,1797332446037.0,56410424844274.0,43120389551917.0
20230718.0,01000020,1308.544,1311.6135,1303.9894,1306.3841,1307.4711,-1.087,-0.0831,3485744100.0,67755319165.00001,,,,,,,,,,
20230718.0,01000688,985.2441,987.7106,980.0185,980.0185,984.8212,-4.8027,-0.4877,1412825700.0,56962134355.0,,,,,,,,,,
20230718.0,01000852,6519.757,6537.9138,6490.0589,6510.0341,6516.56,-6.5259,-0.1001,11996865300.0,159965850727.0,,,,,,,,,,
20230718.0,01000905,6015.9819,6027.6063,5984.0598,6001.7998,6012.6895,-10.8897,-0.1811,8771991000.0,121310187887.0,0.76,1.45,21.86,23.09,1.82,1295943252649.0,1152888139796.0,605926146745.0,12812636923562.0,11108359628361.0
20230718.0,02399001,11030.976,11032.1175,10947.5091,10972.9624,11010.3578,-37.3954,-0.3396,36157179000.0,469777623600.0,0.84,1.44,23.41,23.26,2.51,1280616155964.0,1105530728034.0,642020667910.0,22122057333670.0,18464124714987.0
20230718.0,02399005,7169.8527,7172.2567,7112.2159,7122.6525,7161.5651,-38.9126,-0.5434,2044421500.0,49014560800.0,0.73,1.36,21.23,20.76,3.06,322147851946.0,280580395410.0,150607232027.0,6645210042384.0,5532957596771.0
20230718.0,02399006,2215.054,2215.2489,2196.2295,2200.6187,2207.4445,-6.8258,-0.3092,11126196000.0,201770245500.0,0.88,1.23,34.02,32.34,4.52,139495835315.0,110459536395.0,78919168427.0,5627071900494.0,4306360249207.0
20230718.0,02399673,2129.7696,2130.0941,2108.9103,2115.2071,2121.5623,-6.3552,-0.2996,650678800.0,30599738200.0,,,,,,,,,,
20230719.0,01000001,3195.0085,3204.3612,3181.5611,3198.8358,3197.8201,1.0157,0.0318,21735586000.0,281206091200.0,0.48,1.16,13.08,12.95,1.33,5612750532324.0,4367053609695.0,1797845984625.0,56456585872717.0,43149360525540.0
20230719.0,01000020,1305.0516,1310.2018,1293.2438,1298.0927,1306.3841,-8.2914,-0.6347,3404576100.0,62192951946.0,,,,,,,,,,
20230719.0,01000688,986.9975,988.5474,973.3371,975.1149,980.0185,-4.9036,-0.5004,1293921000.0,54719448120.0,,,,,,,,,,
20230719.0,01000852,6508.5225,6530.5426,6459.4432,6492.3487,6510.0341,-17.6854,-0.2717,10913633500.0,141853309419.0,,,,,,,,,,
20230719.0,01000905,5998.3813,6017.4492,5962.9863,5993.4126,6001.7998,-8.3872,-0.1397,7779103400.0,104054562581.0,0.67,1.28,21.85,23.08,1.82,1296296640689.0,1152887609696.0,606024800318.0,12807643735366.0,11103208815002.0
20230719.0,02399001,10959.044,10992.6908,10876.9595,10932.6491,10972.9624,-40.3133,-0.3674,32775292300.0,421242032800.0,0.72,1.23,23.33,23.18,2.5,1280692982521.0,1105609401760.0,642109273609.0,22053805952271.0,18405843921321.0
20230719.0,02399005,7114.6498,7139.1401,7056.835,7096.8464,7122.6525,-25.8061,-0.3623,1765750600.0,40770068200.0,0.63,1.17,21.17,20.7,3.05,322218571353.0,280651583817.0,150618336483.0,6626594317176.0,5516536720136.0
20230719.0,02399006,2196.5878,2201.4299,2170.3301,2177.2466,2200.6187,-23.3721,-1.0621,10238138900.0,185978981100.0,0.81,1.14,33.68,32.02,4.47,139497433265.0,110467021714.0,78951207151.0,5572066393917.0,4259770121081.0
20230719.0,02399673,2109.9934,2113.785,2080.8745,2087.5646,2115.2071,-27.6425,-1.3068,609919800.0,29890988100.0,,,,,,,,,,
20230720.0,01000001,3201.9111,3209.0554,3165.6739,3169.522,3198.8358,-29.3138,-0.9164,23893289100.0,302376024100.0,0.53,1.28,12.96,12.83,1.32,5612786267769.0,4367389758634.0,1797967204490.0,55963467849843.0,42767777075963.0
20230720.0,01000020,1300.2226,1303.3828,1282.3302,1283.3207,1298.0927,-14.772,-1.138,3651909100.0,63673587161.0,,,,,,,,,,
20230720.0,01000688,978.3844,978.6347,960.2906,961.1299,975.1149,-13.985,-1.4342,1440459300.0,52725932419.0,,,,,,,,,,
20230720.0,01000852,6497.7781,6512.4485,6404.123,6408.7598,6492.3487,-83.5889,-1.2875,12215096200.0,155152822236.0,,,,,,,,,,
20230720.0,01000905,5996.838,6009.4266,5920.151,5925.4843,5993.4126,-67.9283,-1.1334,9119536800.0,123684933457.0,0.79,1.5,21.62,22.84,1.8,1297030412912.0,1152975517601.0,606187500330.0,12677201994461.0,10986486627591.0
20230720.0,02399001,10947.6257,10998.0705,10804.3524,10816.2715,10932.6491,-116.3776,-1.0645,38571745200.0,483235253700.0,0.89,1.53,23.13,22.98,2.47,1282022533551.0,1105590897911.0,642291970457.0,21858034567579.0,18229599020637.0
20230720.0,02399005,7108.9047,7131.0135,7012.1951,7023.3397,7096.8464,-73.5067,-1.0358,2363430800.0,50052650100.0,0.84,1.57,20.98,20.52,3.02,322218483353.0,280649416297.0,150688480516.0,6566821244505.0,5461389225370.0
20230720.0,02399006,2180.7136,2199.6418,2153.9783,2155.6474,2177.2466,-21.5992,-0.992,11705385300.0,209271761500.0,1.01,1.41,33.37,31.72,4.43,139497393265.0,110465545324.0,78984677048.0,5520226303260.0,4224401786805.0
20230720.0,02399673,2090.2622,2112.1198,2062.5295,2064.1976,2087.5646,-23.367,-1.1193,798087000.0,37098150700.0,,,,,,,,,,
20230721.0,01000001,3163.421,3185.6357,3157.3335,3167.7452,3169.522,-1.7768,-0.0561,22533136300.0,280673190400.0,0.49,1.2,12.95,12.82,1.32,5612791060449.0,4367467479518.0,1798001395684.0,55921225554886.0,42755403046662.0
20230721.0,01000020,1281.3679,1290.8539,1276.0869,1280.3327,1283.3207,-2.988,-0.2328,3921166800.0,63780342756.0,,,,,,,,,,
20230721.0,01000688,958.8863,963.9687,953.9349,955.5486,961.1299,-5.5813,-0.5807,1279275400.0,48045112871.0,,,,,,,,,,
20230721.0,01000852,6397.154,6447.2955,6378.1967,6401.4168,6408.7598,-7.343,-0.1146,11359084900.0,138788097492.0,,,,,,,,,,
20230721.0,01000905,5914.3541,5961.0501,5904.7877,5925.6255,5925.4843,0.1412,0.0024,8197530700.0,107065413904.0,0.71,1.35,21.63,22.85,1.8,1297036434870.0,1152979927601.0,606193617930.0,12683237765881.0,10994818333446.0
20230721.0,02399001,10801.3351,10886.7263,10775.3476,10810.1815,10816.2715,-6.09,-0.0563,37190223000.0,430277669400.0,0.75,1.3,23.13,22.98,2.47,1282029404766.0,1105589615639.0,642293678057.0,21858858562293.0,18226354201573.0
20230721.0,02399005,7007.584,7045.6023,6965.5806,6990.5674,7023.3397,-32.7723,-0.4666,1824953200.0,41013488100.0,0.65,1.21,20.89,20.43,3.01,322218483353.0,280648133928.0,150688480516.0,6540010269668.0,5437787561387.0
20230721.0,02399006,2151.8514,2177.8005,2151.066,2163.1174,2155.6474,7.47,0.3465,11059380000.0,190368851600.0,1.04,1.46,33.5,31.85,4.45,139504264480.0,110465545421.0,78986384648.0,5541361622864.0,4239445176399.0
20230721.0,02399673,2060.7236,2084.4284,2057.4503,2068.6837,2064.1976,4.4861,0.2173,846385000.0,33920404200.000004,,,,,,,,,,
20230724.0,01000001,3157.4694,3178.7335,3151.1252,3164.1608,3167.7452,-3.5844,-0.1132,21659521100.0,260119088900.0,0.48,1.16,12.95,12.82,1.32,5613233118317.0,4369133459478.0,1798687826186.0,55918668209690.0,42737616843191.0
20230724.0,01000020,1278.5022,1284.1916,1271.7604,1275.406,1280.3327,-4.9267,-0.3848,3447987000.0,57115936669.0,,,,,,,,,,
20230724.0,01000688,953.9648,961.3984,949.6377,950.5518,955.5486,-4.9968,-0.5229,1158835400.0,44365973032.0,,,,,,,,,,
20230724.0,01000852,6397.4305,6437.9886,6370.0546,6393.7938,6401.4168,-7.623,-0.1191,10904946500.0,129838947141.0,,,,,,,,,,
20230724.0,01000905,5913.5709,5954.2372,5896.4481,5916.7141,5925.6255,-8.9114,-0.1504,7592800100.0,99623302711.0,0.66,1.25,21.61,22.83,1.8,1297035733370.0,1153649927601.0,606538479393.0,12671033957816.0,10986690308937.0
20230724.0,02399001,10771.6442,10837.982,10730.9367,10747.7928,10810.1815,-62.3887,-0.5771,35323057300.0,398795431800.0,0.69,1.19,22.99,22.85,2.46,1282121053612.0,1105589616435.0,642021188933.0,21731408985625.0,18126210566417.0
20230724.0,02399005,6969.3725,7004.9198,6923.505,6932.3492,6990.5674,-58.2182,-0.8328,1895733700.0,43843977300.0,0.68,1.26,20.72,20.26,2.98,322218484148.0,280648134723.0,150687198942.0,6484562632836.0,5400233328116.0
20230724.0,02399006,2148.2861,2167.1883,2142.9089,2146.9292,2163.1174,-16.1882,-0.7484,9213966100.0,161849663200.0,0.85,1.19,33.27,31.63,4.42,139595912531.0,110465545422.0,78996855780.0,5503145475859.0,4208097566999.0
20230724.0,02399673,2051.1714,2071.955,2044.9841,2051.5007,2068.6837,-17.183,-0.8306,656987800.0,28898147400.0,,,,,,,,,,
20230725.0,01000001,3201.4575,3231.7486,3201.4575,3231.5213,3164.1608,67.3605,2.1289,34861771400.0,410846601100.0,0.78,1.88,13.23,13.09,1.35,5614293852567.0,4369510626085.0,1798971156987.0,57093490810482.0,43678371972117.0
20230725.0,01000020,1287.4644,1295.1255,1284.7201,1295.077,1275.406,19.671,1.5423,4253559000.0,71185599079.0,,,,,,,,,,
20230725.0,01000688,961.5218,965.6948,956.3666,964.396,950.5518,13.8442,1.4564,1320406100.0,51279640061.0,,,,,,,,,,
20230725.0,01000852,6448.271,6499.416,6444.5791,6498.2688,6393.7938,104.475,1.634,14736572700.0,173378677340.0,,,,,,,,,,
20230725.0,01000905,5976.9683,6016.7544,5971.7319,6016.6312,5916.7141,99.9171,1.6887,13189639200.0,145732847142.0,1.14,2.17,21.96,23.19,1.83,1297251120399.0,1153838305833.0,606687201439.0,12871761109491.0,11162031077856.0
20230725.0,02399001,10909.1856,11021.933,10909.1856,11021.2907,10747.7928,273.4979,2.5447,43813438600.0,537269565700.00006,1.26,2.17,23.59,23.45,2.52,1282139203413.0,1105691959793.0,642125211070.0,22293882611318.0,18606240206419.0
20230725.0,02399005,7021.9444,7107.7829,7021.9444,7107.7829,6932.3492,175.4337,2.5307,3005552700.0,65888466200.0,1.07,1.99,21.25,20.78,3.06,322218484148.0,280649939883.0,150689672909.0,6650879723715.0,5539850400706.0
20230725.0,02399006,2183.0467,2195.7515,2169.7229,2192.8972,2146.9292,45.968,2.1411,11841621800.0,213425342000.0,1.7,2.37,33.99,32.31,4.51,139599137329.0,110559362021.0,79092072351.0,5622175083145.0,4298906012552.0
20230725.0,02399673,2092.0795,2108.761,2077.8556,2105.0816,2051.5007,53.5809,2.6118,1486295200.0,50604100600.0,,,,,,,,,,
20230726.0,01000001,3228.0873,3229.8921,3212.8801,3223.0279,3231.5213,-8.4934,-0.2628,31720605100.0,328306929400.0,0.7,1.71,13.19,13.03,1.35,5614297265772.0,4369525400544.0,1798959960960.0,56926679517452.0,43568299785469.0
20230726.0,01000020,1296.0189,1296.8001,1288.8789,1291.7918,1295.077,-3.2852,-0.2537,5044140200.0,68001796300.0,,,,,,,,,,
20230726.0,01000688,963.554,967.6652,959.3198,961.5966,964.396,-2.7994,-0.2903,1218923200.0,48745037700.0,,,,,,,,,,
20230726.0,01000852,6497.5948,6497.5948,6441.5576,6457.2535,6498.2688,-41.0153,-0.6312,14958352200.0,156686884800.0,,,,,,,,,,
20230726.0,01000905,6014.7614,6015.5833,5984.3913,6001.5402,6016.6312,-15.091,-0.2508,12182521900.0,120547387600.0,1.06,2.01,21.91,23.14,1.83,1297251527932.0,1153845927953.0,606694823559.0,12845808111976.0,11134789034146.0
20230726.0,02399001,11001.8601,11001.8601,10942.413,10968.9802,11021.2907,-52.3105,-0.4746,41490035500.0,463845096800.0,0.98,1.69,23.49,23.25,2.51,1282139205078.0,1105694203959.0,642127453571.0,22201856877962.0,18525864349632.0
20230726.0,02399005,7096.4556,7096.4556,7059.472,7075.0204,7107.7829,-32.7625,-0.4609,2397274300.0,48375236600.0,0.85,1.59,21.15,20.68,3.05,322218484148.0,280649939883.0,150689672909.0,6620209516007.0,5513993336376.0
20230726.0,02399006,2185.8106,2194.5389,2180.2042,2191.1693,2192.8972,-1.7279,-0.0788,11515585400.0,192249103300.0,1.14,1.59,33.98,31.54,4.55,139599137329.0,110561604522.0,79094314852.0,5620821591586.0,4296853674345.0
20230726.0,02399673,2097.0591,2106.5728,2091.7981,2103.7637,2105.0816,-1.3179,-0.0626,901898000.0,36118187600.0,,,,,,,,,,
20230727.0,01000001,3225.4763,3245.6028,3210.4699,3216.6709,3223.0279,-6.357,-0.1972,32711886700.0,332145068300.0,0.73,1.76,13.17,13.02,1.35,5614306390318.0,4369545132905.0,1798923290246.0,56868421576088.0,43509219842399.0
20230727.0,01000020,1292.6422,1295.2572,1279.1508,1281.6078,1291.7918,-10.184,-0.7884,5118097900.0,67078542523.0,,,,,,,,,,
20230727.0,01000688,962.6089,964.6229,950.8089,952.2956,961.5966,-9.301,-0.9672,1247373400.0,47454831182.0,,,,,,,,,,
20230727.0,01000852,6458.4842,6475.8298,6397.5946,6407.5461,6457.2535,-49.7074,-0.7698,14462435800.0,153183204640.0,,,,,,,,,,
20230727.0,01000905,5998.8485,6017.6706,5952.8932,5961.1843,6001.5402,-40.3559,-0.6724,12300082500.0,117272101565.0,1.07,2.03,21.78,23.0,1.81,1297255913762.0,1153845927953.0,606647259800.0,12768863453755.0,11070534952569.0
20230727.0,02399001,10985.5848,11024.0127,10904.7435,10923.7746,10968.9802,-45.2056,-0.4121,41947850800.0,447863377000.0,0.95,1.63,23.41,23.17,2.5,1282737282540.0,1106286024923.0,642459445023.0,22130403126304.0,18473016530349.0
20230727.0,02399005,7084.3241,7102.5125,7030.779,7044.1187,7075.0204,-30.9017,-0.4368,2162665200.0,46160737700.0,0.77,1.44,21.08,20.62,3.04,322218484148.0,280649939883.0,150689672909.0,6599317753955.0,5496709345316.0
20230727.0,02399006,2199.4812,2205.7163,2180.6927,2184.0965,2191.1693,-7.0728,-0.3228,11108492200.0,187897767800.0,1.03,1.44,33.88,31.45,4.54,140194714731.0,111148517259.0,79431399641.0,5604575673748.0,4286368806445.0
20230727.0,02399673,2114.3558,2120.8513,2094.2554,2097.5928,2103.7637,-6.1709,-0.2933,799887000.0,33679681400.0,,,,,,,,,,
20230728.0,01000001,3206.741,3280.2777,3200.9939,3275.9257,3216.6709,59.2548,1.8421,41106843400.0,436923617400.0,0.92,2.22,13.42,13.27,1.37,5615808316757.0,4370073996895.0,1799369120519.0,57940547908589.0,44334229761950.0
20230728.0,01000020,1277.8958,1292.304,1273.5843,1291.0253,1281.6078,9.4175,0.7348,5432381100.0,71884466100.0,,,,,,,,,,
20230728.0,01000688,950.5145,963.005,948.2011,962.6446,952.2956,10.349,1.0867,1385604600.0,52912714800.0,,,,,,,,,,
20230728.0,01000852,6389.4347,6471.6764,6369.3715,6465.3763,6407.5461,57.8302,0.9025,15726753200.0,166557072700.0,,,,,,,,,,
20230728.0,01000905,5945.9139,6049.7643,5932.0603,6043.2438,5961.1843,82.0595,1.3766,16317187100.0,149147477700.0,1.41,2.69,22.08,23.32,1.84,1297243414695.0,1153869256228.0,606652783082.0,12946028285206.0,11225921887276.0
20230728.0,02399001,10895.4825,11120.5888,10877.4048,11100.3951,10923.7746,176.6205,1.6168,46826084300.0,511355319600.0,1.33,2.29,23.81,23.56,2.54,1282729056760.0,1106309842154.0,642529954654.0,22502004680653.0,18786175355662.0
